#	hydrophobicity_PRAM900101.G1	hydrophobicity_PRAM900101.G2	hydrophobicity_PRAM900101.G3	hydrophobicity_ARGP820101.G1	hydrophobicity_ARGP820101.G2	hydrophobicity_ARGP820101.G3	hydrophobicity_ZIMJ680101.G1	hydrophobicity_ZIMJ680101.G2	hydrophobicity_ZIMJ680101.G3	hydrophobicity_PONP930101.G1	hydrophobicity_PONP930101.G2	hydrophobicity_PONP930101.G3	hydrophobicity_CASG920101.G1	hydrophobicity_CASG920101.G2	hydrophobicity_CASG920101.G3	hydrophobicity_ENGD860101.G1	hydrophobicity_ENGD860101.G2	hydrophobicity_ENGD860101.G3	hydrophobicity_FASG890101.G1	hydrophobicity_FASG890101.G2	hydrophobicity_FASG890101.G3	normwaalsvolume.G1	normwaalsvolume.G2	normwaalsvolume.G3	polarity.G1	polarity.G2	polarity.G3	polarizability.G1	polarizability.G2	polarizability.G3	charge.G1	charge.G2	charge.G3	secondarystruct.G1	secondarystruct.G2	secondarystruct.G3	solventaccess.G1	solventaccess.G2	solventaccess.G3
sp|P19971|TYPH_HUMAN	0.26141078838174275	0.4315352697095436	0.3070539419087137	0.3817427385892116	0.35269709543568467	0.26556016597510373	0.5933609958506224	0.14937759336099585	0.2572614107883817	0.35684647302904565	0.33402489626556015	0.30912863070539415	0.5414937759336099	0.3962655601659751	0.062240663900414994	0.34647302904564314	0.35477178423236516	0.2987551867219917	0.3112033195020747	0.23029045643153526	0.4585062240663901	0.48132780082987553	0.36721991701244816	0.15145228215767625	0.3091286307053942	0.4170124481327801	0.2738589211618257	0.3962655601659751	0.45228215767634855	0.15145228215767642	0.08921161825726141	0.8029045643153527	0.10788381742738584	0.5228215767634855	0.17634854771784234	0.30082987551867213	0.5394190871369294	0.26141078838174275	0.19917012448132781
sp|P49407|ARRB1_HUMAN	0.3684210526315789	0.3397129186602871	0.29186602870813394	0.3875598086124402	0.3349282296650718	0.277511961722488	0.5	0.22248803827751196	0.27751196172248804	0.4880382775119617	0.18899521531100477	0.3229665071770335	0.6004784688995215	0.30861244019138756	0.09090909090909094	0.49282296650717705	0.215311004784689	0.29186602870813394	0.36363636363636365	0.23684210526315788	0.3995215311004785	0.37799043062200954	0.37799043062200954	0.2440191387559809	0.3229665071770335	0.28708133971291866	0.3899521531100478	0.2894736842105263	0.4665071770334928	0.24401913875598086	0.14114832535885166	0.7009569377990431	0.1578947368421052	0.43779904306220097	0.2751196172248804	0.28708133971291866	0.38995215311004783	0.3684210526315789	0.24162679425837325
sp|Q13492|PICAL_HUMAN	0.2822085889570552	0.4263803680981595	0.29141104294478537	0.43558282208588955	0.2929447852760736	0.2714723926380369	0.553680981595092	0.18251533742331288	0.26380368098159507	0.5	0.18865030674846625	0.3113496932515337	0.5904907975460123	0.3113496932515337	0.09815950920245398	0.3834355828220859	0.3328220858895706	0.28374233128834353	0.3266871165644172	0.26380368098159507	0.40950920245398775	0.4447852760736196	0.34355828220858897	0.2116564417177914	0.3113496932515337	0.3880368098159509	0.3006134969325154	0.3773006134969325	0.4110429447852761	0.21165644171779135	0.09202453987730061	0.8174846625766872	0.09049079754601219	0.4003067484662577	0.26993865030674846	0.32975460122699385	0.3987730061349693	0.2822085889570552	0.31901840490797556
sp|P27487|DPP4_HUMAN	0.2950391644908616	0.39295039164490864	0.3120104438642297	0.4086161879895561	0.26762402088772846	0.3237597911227154	0.5274151436031331	0.1762402088772846	0.2963446475195823	0.4425587467362924	0.17232375979112272	0.38511749347258495	0.5378590078328982	0.31462140992167104	0.14751958224543077	0.4308093994778068	0.2845953002610966	0.2845953002610966	0.3263707571801567	0.21148825065274152	0.46214099216710186	0.370757180156658	0.3524804177545692	0.2767624020887728	0.38511749347258484	0.2950391644908616	0.31984334203655357	0.31723237597911225	0.40600522193211486	0.2767624020887729	0.09138381201044386	0.7963446475195822	0.1122715404699739	0.360313315926893	0.34986945169712796	0.28981723237597906	0.4007832898172324	0.2950391644908616	0.3041775456919061
sp|Q14152|EIF3A_HUMAN	0.5332850940665702	0.2496382054992764	0.2170767004341534	0.42547033285094066	0.35311143270622286	0.22141823444283654	0.6570188133140377	0.1410998552821997	0.20188133140376263	0.4971056439942113	0.26845151953690305	0.23444283646888564	0.6997105643994211	0.22575976845151954	0.07452966714905931	0.6164978292329957	0.18596237337192476	0.19753979739507957	0.5549927641099855	0.1447178002894356	0.30028943560057886	0.3227206946454414	0.36034732272069464	0.31693198263386396	0.23444283646888567	0.21562952243125905	0.5499276410998553	0.26845151953690305	0.414616497829233	0.31693198263386396	0.22503617945007237	0.5434153400868307	0.23154848046309695	0.5759768451519537	0.15629522431259044	0.26772793053545585	0.28509406657018815	0.5332850940665702	0.18162083936324158
sp|Q04637|IF4G1_HUMAN	0.34834271419637275	0.41275797373358347	0.23889931207004378	0.42276422764227645	0.29831144465290804	0.27892432770481546	0.5778611632270169	0.15071919949968732	0.2714196372732958	0.5165728580362726	0.2270168855534709	0.2564102564102565	0.6454033771106942	0.27329580988117574	0.08130081300813008	0.4790494058786742	0.28955597248280174	0.2313946216385241	0.3989993746091307	0.24640400250156347	0.3545966228893058	0.4352720450281426	0.3608505315822389	0.20387742338961845	0.2564102564102564	0.383364602876798	0.3602251407129456	0.3258286429018136	0.47029393370856787	0.20387742338961856	0.12132582864290181	0.7304565353345841	0.14821763602251414	0.4834271419637273	0.20075046904315197	0.31582238899312076	0.37273295809881174	0.34834271419637275	0.27892432770481557
sp|O15371|EIF3D_HUMAN	0.41788321167883213	0.30656934306569344	0.2755474452554744	0.43613138686131386	0.31386861313868614	0.24999999999999994	0.5821167883211679	0.18613138686131386	0.23175182481751827	0.4981751824817518	0.18795620437956204	0.3138686131386862	0.6222627737226277	0.25	0.12773722627737227	0.5072992700729927	0.2354014598540146	0.2572992700729927	0.43613138686131386	0.18613138686131386	0.3777372262773722	0.35036496350364965	0.3613138686131387	0.28832116788321166	0.31386861313868614	0.25547445255474455	0.43065693430656937	0.291970802919708	0.4197080291970803	0.2883211678832117	0.1478102189781022	0.6916058394160584	0.16058394160583944	0.4470802919708029	0.2718978102189781	0.281021897810219	0.34854014598540145	0.41788321167883213	0.23357664233576647
sp|P13639|EF2_HUMAN	0.32517482517482516	0.34498834498834496	0.3298368298368298	0.3741258741258741	0.3508158508158508	0.275058275058275	0.5058275058275058	0.22727272727272727	0.2668997668997669	0.42657342657342656	0.2191142191142191	0.3543123543123543	0.5547785547785548	0.3135198135198135	0.13170163170163174	0.4219114219114219	0.2564102564102564	0.32167832167832167	0.34498834498834496	0.2097902097902098	0.44522144522144524	0.3822843822843823	0.36596736596736595	0.25174825174825183	0.3543123543123543	0.30186480186480186	0.34382284382284384	0.30885780885780884	0.4393939393939394	0.2517482517482517	0.12703962703962704	0.7400932400932401	0.13286713286713292	0.4417249417249417	0.28438228438228436	0.27389277389277394	0.44638694638694637	0.32517482517482516	0.22843822843822853
sp|Q13825|AUHM_HUMAN	0.28023598820059	0.415929203539823	0.303834808259587	0.3303834808259587	0.40117994100294985	0.26843657817109146	0.56047197640118	0.17994100294985252	0.25958702064896755	0.34513274336283184	0.336283185840708	0.3185840707964602	0.5191740412979351	0.3775811209439528	0.1032448377581121	0.35693215339233036	0.3480825958702065	0.29498525073746307	0.31268436578171094	0.20648967551622419	0.4808259587020649	0.4424778761061947	0.35103244837758113	0.20648967551622416	0.3185840707964602	0.39233038348082594	0.28908554572271383	0.3746312684365782	0.41887905604719766	0.2064896755162241	0.13569321533923304	0.7640117994100295	0.10029498525073743	0.5191740412979351	0.20648967551622419	0.2743362831858407	0.5398230088495575	0.28023598820059	0.17994100294985255
sp|P42566|EPS15_HUMAN	0.36049107142857145	0.36941964285714285	0.27008928571428575	0.46763392857142855	0.26004464285714285	0.27232142857142855	0.5758928571428571	0.15959821428571427	0.2645089285714286	0.5636160714285714	0.15625	0.2801339285714286	0.6339285714285714	0.2622767857142857	0.1037946428571429	0.45535714285714285	0.28236607142857145	0.26227678571428575	0.42299107142857145	0.2109375	0.3660714285714286	0.43526785714285715	0.3794642857142857	0.1852678571428571	0.28013392857142855	0.34598214285714285	0.37388392857142855	0.3515625	0.46316964285714285	0.18526785714285715	0.09486607142857142	0.7354910714285714	0.1696428571428572	0.43526785714285715	0.21986607142857142	0.3448660714285714	0.37276785714285715	0.36049107142857145	0.26674107142857134
